forecast_timestamp,scenario,strategy,forecast_load_kw,grid_import_kw,charge_kw,discharge_kw,battery_energy_kwh,soc,tariff_period,energy_price,interval_energy_cost
2015-01-01 00:30:00,p90,optimized,108.2392583281311,108.2392583281311,0.0,0.0,250.0,0.5,off_peak,0.6,16.235888749219665
2015-01-01 00:45:00,p10,no_storage,95.7886771201242,95.7886771201242,0.0,0.0,250.0,0.5,off_peak,0.6,14.36830156801863
2015-01-01 00:45:00,p10,rule_based,95.7886771201242,195.78867712012425,100.00000000000004,0.0,321.15124735378856,0.6423024947075772,off_peak,0.6,29.368301568018637
2015-01-01 00:45:00,p10,optimized,95.7886771201242,95.7886771201242,0.0,0.0,256.68494198221674,0.5133698839644335,off_peak,0.6,14.36830156801863
2015-01-01 00:45:00,p50,no_storage,99.68421771732706,99.68421771732706,0.0,0.0,250.0,0.5,off_peak,0.6,14.952632657599057
2015-01-01 00:45:00,p50,rule_based,99.68421771732706,199.6842177173271,100.00000000000004,0.0,321.15124735378856,0.6423024947075772,off_peak,0.6,29.952632657599064
2015-01-01 00:45:00,p50,optimized,99.68421771732706,99.68421771732706,0.0,0.0,250.0,0.5,off_peak,0.6,14.952632657599057
2015-01-01 00:45:00,p90,no_storage,108.89584620179922,108.89584620179922,0.0,0.0,250.0,0.5,off_peak,0.6,16.334376930269883
2015-01-01 00:45:00,p90,rule_based,108.89584620179922,208.89584620179926,100.00000000000004,0.0,321.15124735378856,0.6423024947075772,off_peak,0.6,31.334376930269887
2015-01-01 00:45:00,p90,optimized,108.89584620179922,108.89584620179922,0.0,0.0,250.0,0.5,off_peak,0.6,16.334376930269883
2015-01-01 01:00:00,p10,no_storage,92.50767828038408,92.50767828038408,0.0,0.0,250.0,0.5,off_peak,0.6,13.876151742057612
2015-01-01 01:00:00,p10,rule_based,92.50767828038408,192.50767828038414,100.00000000000004,0.0,344.8683298050514,0.6897366596101029,off_peak,0.6,28.87615174205762
2015-01-01 01:00:00,p10,optimized,92.50767828038408,92.50767828038408,0.0,0.0,256.68494198221674,0.5133698839644335,off_peak,0.6,13.876151742057612
2015-01-01 01:00:00,p50,no_storage,94.69181617090835,94.69181617090835,0.0,0.0,250.0,0.5,off_peak,0.6,14.203772425636252
2015-01-01 01:00:00,p50,rule_based,94.69181617090835,194.6918161709084,100.00000000000004,0.0,344.8683298050514,0.6897366596101029,off_peak,0.6,29.20377242563626
2015-01-01 01:00:00,p50,optimized,94.69181617090835,94.69181617090835,0.0,0.0,250.0,0.5,off_peak,0.6,14.203772425636252
2015-01-01 01:00:00,p90,no_storage,107.95228288026344,107.95228288026344,0.0,0.0,250.0,0.5,off_peak,0.6,16.192842432039516
2015-01-01 01:00:00,p90,rule_based,107.95228288026344,207.95228288026348,100.00000000000004,0.0,344.8683298050514,0.6897366596101029,off_peak,0.6,31.19284243203952
2015-01-01 01:00:00,p90,optimized,107.95228288026344,107.95228288026344,0.0,0.0,250.0,0.5,off_peak,0.6,16.192842432039516
2015-01-01 01:15:00,p10,no_storage,91.5682096171221,91.5682096171221,0.0,0.0,250.0,0.5,off_peak,0.6,13.735231442568313
2015-01-01 01:15:00,p10,rule_based,91.5682096171221,191.56820961712214,100.00000000000004,0.0,368.58541225631427,0.7371708245126285,off_peak,0.6,28.73523144256832
2015-01-01 01:15:00,p10,optimized,91.5682096171221,91.5682096171221,0.0,0.0,256.68494198221674,0.5133698839644335,off_peak,0.6,13.735231442568313
2015-01-01 01:15:00,p50,no_storage,98.21697074557352,98.21697074557352,0.0,0.0,250.0,0.5,off_peak,0.6,14.732545611836027
2015-01-01 01:15:00,p50,rule_based,98.21697074557352,198.21697074557358,100.00000000000004,0.0,368.58541225631427,0.7371708245126285,off_peak,0.6,29.732545611836034
2015-01-01 01:15:00,p50,optimized,98.21697074557352,98.21697074557352,0.0,0.0,250.0,0.5,off_peak,0.6,14.732545611836027
2015-01-01 01:15:00,p90,no_storage,108.20970746007708,108.20970746007708,0.0,0.0,250.0,0.5,off_peak,0.6,16.23145611901156
2015-01-01 01:15:00,p90,rule_based,108.20970746007708,208.20970746007714,100.00000000000004,0.0,368.58541225631427,0.7371708245126285,off_peak,0.6,31.23145611901157
2015-01-01 01:15:00,p90,optimized,108.20970746007708,108.20970746007708,0.0,0.0,250.0,0.5,off_peak,0.6,16.23145611901156
2015-01-01 01:30:00,p10,no_storage,88.64826634971075,88.64826634971075,0.0,0.0,250.0,0.5,off_peak,0.6,13.297239952456612
2015-01-01 01:30:00,p10,rule_based,88.64826634971075,188.6482663497108,100.00000000000004,0.0,392.3024947075771,0.7846049894151542,off_peak,0.6,28.29723995245662
2015-01-01 01:30:00,p10,optimized,88.64826634971075,113.14472132811733,24.496454978406575,0.0,262.4947864070819,0.5249895728141638,off_peak,0.6,16.9717081992176
2015-01-01 01:30:00,p50,no_storage,95.37201825650372,95.37201825650372,0.0,0.0,250.0,0.5,off_peak,0.6,14.305802738475558
2015-01-01 01:30:00,p50,rule_based,95.37201825650372,195.37201825650376,100.00000000000004,0.0,392.3024947075771,0.7846049894151542,off_peak,0.6,29.305802738475563
2015-01-01 01:30:00,p50,optimized,95.37201825650372,95.37201825650372,0.0,0.0,250.0,0.5,off_peak,0.6,14.305802738475558
2015-01-01 01:30:00,p90,no_storage,108.44017181501177,108.44017181501177,0.0,0.0,250.0,0.5,off_peak,0.6,16.266025772251766
2015-01-01 01:30:00,p90,rule_based,108.44017181501177,208.4401718150118,100.00000000000004,0.0,392.3024947075771,0.7846049894151542,off_peak,0.6,31.26602577225177
2015-01-01 01:30:00,p90,optimized,108.44017181501177,108.44017181501177,0.0,0.0,250.0,0.5,off_peak,0.6,16.266025772251766
2015-01-01 01:45:00,p10,no_storage,86.68735704755498,86.68735704755498,0.0,0.0,250.0,0.5,off_peak,0.6,13.003103557133247
2015-01-01 01:45:00,p10,rule_based,86.68735704755498,186.68735704755503,100.00000000000004,0.0,416.01957715884,0.8320391543176799,off_peak,0.6,28.003103557133254
2015-01-01 01:45:00,p10,optimized,86.68735704755498,86.68735704755498,0.0,0.0,262.4947864070819,0.5249895728141638,off_peak,0.6,13.003103557133247
2015-01-01 01:45:00,p50,no_storage,94.80241149971584,94.80241149971584,0.0,0.0,250.0,0.5,off_peak,0.6,14.220361724957376
2015-01-01 01:45:00,p50,rule_based,94.80241149971584,194.8024114997159,100.00000000000004,0.0,416.01957715884,0.8320391543176799,off_peak,0.6,29.220361724957385
2015-01-01 01:45:00,p50,optimized,94.80241149971584,94.80241149971584,0.0,0.0,250.0,0.5,off_peak,0.6,14.220361724957376
2015-01-01 01:45:00,p90,no_storage,109.5341806302177,109.5341806302177,0.0,0.0,250.0,0.5,off_peak,0.6,16.430127094532654
2015-01-01 01:45:00,p90,rule_based,109.5341806302177,209.53418063021775,100.00000000000004,0.0,416.01957715884,0.8320391543176799,off_peak,0.6,31.43012709453266
2015-01-01 01:45:00,p90,optimized,109.5341806302177,109.5341806302177,0.0,0.0,250.0,0.5,off_peak,0.6,16.430127094532654
2015-01-01 02:00:00,p10,no_storage,88.48193770100481,88.48193770100481,0.0,0.0,250.0,0.5,off_peak,0.6,13.272290655150721
2015-01-01 02:00:00,p10,rule_based,88.48193770100481,188.48193770100485,100.00000000000004,0.0,439.73665961010283,0.8794733192202057,off_peak,0.6,28.272290655150726
2015-01-01 02:00:00,p10,optimized,88.48193770100481,88.48193770100481,0.0,0.0,262.4947864070819,0.5249895728141638,off_peak,0.6,13.272290655150721
2015-01-01 02:00:00,p50,no_storage,94.06693597402328,94.06693597402328,0.0,0.0,250.0,0.5,off_peak,0.6,14.110040396103491
2015-01-01 02:00:00,p50,rule_based,94.06693597402328,194.06693597402332,100.00000000000004,0.0,439.73665961010283,0.8794733192202057,off_peak,0.6,29.110040396103496
2015-01-01 02:00:00,p50,optimized,94.06693597402328,94.06693597402328,0.0,0.0,250.0,0.5,off_peak,0.6,14.110040396103491
2015-01-01 02:00:00,p90,no_storage,107.97447229186923,107.97447229186923,0.0,0.0,250.0,0.5,off_peak,0.6,16.196170843780383
2015-01-01 02:00:00,p90,rule_based,107.97447229186923,207.9744722918693,100.00000000000004,0.0,439.73665961010283,0.8794733192202057,off_peak,0.6,31.196170843780394
2015-01-01 02:00:00,p90,optimized,107.97447229186923,107.97447229186923,0.0,0.0,250.0,0.5,off_peak,0.6,16.196170843780383
2015-01-01 02:15:00,p10,no_storage,85.64255398679073,85.64255398679073,0.0,0.0,250.0,0.5,off_peak,0.6,12.84638309801861
2015-01-01 02:15:00,p10,rule_based,85.64255398679073,128.91659669835823,43.27404271156751,0.0,450.0,0.9,off_peak,0.6,19.337489504753734
2015-01-01 02:15:00,p10,optimized,85.64255398679073,85.64255398679073,0.0,0.0,262.4947864070819,0.5249895728141638,off_peak,0.6,12.84638309801861
2015-01-01 02:15:00,p50,no_storage,99.45253320615592,99.45253320615592,0.0,0.0,250.0,0.5,off_peak,0.6,14.917879980923388
2015-01-01 02:15:00,p50,rule_based,99.45253320615592,142.72657591772344,43.27404271156751,0.0,450.0,0.9,off_peak,0.6,21.408986387658516
2015-01-01 02:15:00,p50,optimized,99.45253320615592,99.45253320615592,0.0,0.0,250.0,0.5,off_peak,0.6,14.917879980923388
2015-01-01 02:15:00,p90,no_storage,112.82923807202384,112.82923807202384,0.0,0.0,250.0,0.5,off_peak,0.6,16.924385710803577
2015-01-01 02:15:00,p90,rule_based,112.82923807202384,156.10328078359134,43.27404271156751,0.0,450.0,0.9,off_peak,0.6,23.4154921175387
2015-01-01 02:15:00,p90,optimized,112.82923807202384,112.82923807202384,0.0,0.0,250.0,0.5,off_peak,0.6,16.924385710803577
2015-01-01 02:30:00,p10,no_storage,90.15324030728203,90.15324030728203,0.0,0.0,250.0,0.5,off_peak,0.6,13.522986046092305
2015-01-01 02:30:00,p10,rule_based,90.15324030728203,90.15324030728203,0.0,0.0,450.0,0.9,off_peak,0.6,13.522986046092305
2015-01-01 02:30:00,p10,optimized,90.15324030728203,122.21508775965205,32.06184745237002,0.0,270.0989212027586,0.5401978424055173,off_peak,0.6,18.332263163947808
2015-01-01 02:30:00,p50,no_storage,91.18017368294598,91.18017368294598,0.0,0.0,250.0,0.5,off_peak,0.6,13.677026052441896
2015-01-01 02:30:00,p50,rule_based,91.18017368294598,91.18017368294598,0.0,0.0,450.0,0.9,off_peak,0.6,13.677026052441896
2015-01-01 02:30:00,p50,optimized,91.18017368294598,91.18017368294598,0.0,0.0,250.0,0.5,off_peak,0.6,13.677026052441896
2015-01-01 02:30:00,p90,no_storage,109.64312384917837,109.64312384917837,0.0,0.0,250.0,0.5,off_peak,0.6,16.446468577376756
2015-01-01 02:30:00,p90,rule_based,109.64312384917837,109.64312384917837,0.0,0.0,450.0,0.9,off_peak,0.6,16.446468577376756
2015-01-01 02:30:00,p90,optimized,109.64312384917837,109.64312384917837,0.0,0.0,250.0,0.5,off_peak,0.6,16.446468577376756
2015-01-01 02:45:00,p10,no_storage,83.45783221843064,83.45783221843064,0.0,0.0,250.0,0.5,off_peak,0.6,12.518674832764596
2015-01-01 02:45:00,p10,rule_based,83.45783221843064,83.45783221843064,0.0,0.0,450.0,0.9,off_peak,0.6,12.518674832764596
2015-01-01 02:45:00,p10,optimized,83.45783221843064,122.21508775965205,38.75725554122141,0.0,279.2910114553167,0.5585820229106334,off_peak,0.6,18.332263163947808
2015-01-01 02:45:00,p50,no_storage,94.713484502299,94.713484502299,0.0,0.0,250.0,0.5,off_peak,0.6,14.207022675344849
2015-01-01 02:45:00,p50,rule_based,94.713484502299,94.713484502299,0.0,0.0,450.0,0.9,off_peak,0.6,14.207022675344849
2015-01-01 02:45:00,p50,optimized,94.713484502299,94.713484502299,0.0,0.0,250.0,0.5,off_peak,0.6,14.207022675344849
2015-01-01 02:45:00,p90,no_storage,106.25269923922352,106.25269923922352,0.0,0.0,250.0,0.5,off_peak,0.6,15.937904885883526
2015-01-01 02:45:00,p90,rule_based,106.25269923922352,106.25269923922352,0.0,0.0,450.0,0.9,off_peak,0.6,15.937904885883526
2015-01-01 02:45:00,p90,optimized,106.25269923922352,106.25269923922352,0.0,0.0,250.0,0.5,off_peak,0.6,15.937904885883526
2015-01-01 03:00:00,p10,no_storage,88.90606655233813,88.90606655233813,0.0,0.0,250.0,0.5,off_peak,0.6,13.335909982850719
2015-01-01 03:00:00,p10,rule_based,88.90606655233813,88.90606655233813,0.0,0.0,450.0,0.9,off_peak,0.6,13.335909982850719
2015-01-01 03:00:00,p10,optimized,88.90606655233813,122.21508775965205,33.30902120731392,0.0,287.190939478764,0.574381878957528,off_peak,0.6,18.332263163947808
2015-01-01 03:00:00,p50,no_storage,90.61389190752072,90.61389190752072,0.0,0.0,250.0,0.5,off_peak,0.6,13.592083786128109
2015-01-01 03:00:00,p50,rule_based,90.61389190752072,90.61389190752072,0.0,0.0,450.0,0.9,off_peak,0.6,13.592083786128109
2015-01-01 03:00:00,p50,optimized,90.61389190752072,90.61389190752072,0.0,0.0,250.0,0.5,off_peak,0.6,13.592083786128109
2015-01-01 03:00:00,p90,no_storage,110.28460650621292,110.28460650621292,0.0,0.0,250.0,0.5,off_peak,0.6,16.542690975931936
2015-01-01 03:00:00,p90,rule_based,110.28460650621292,110.28460650621292,0.0,0.0,450.0,0.9,off_peak,0.6,16.542690975931936
2015-01-01 03:00:00,p90,optimized,110.28460650621292,110.28460650621292,0.0,0.0,250.0,0.5,off_peak,0.6,16.542690975931936
2015-01-01 03:15:00,p10,no_storage,79.47128356574493,79.47128356574493,0.0,0.0,250.0,0.5,off_peak,0.6,11.920692534861738
2015-01-01 03:15:00,p10,rule_based,79.47128356574493,79.47128356574493,0.0,0.0,450.0,0.9,off_peak,0.6,11.920692534861738
2015-01-01 03:15:00,p10,optimized,79.47128356574493,122.21508775965205,42.743804193907124,0.0,297.3285227622393,0.5946570455244786,off_peak,0.6,18.332263163947808
2015-01-01 03:15:00,p50,no_storage,87.34305270204447,87.34305270204447,0.0,0.0,250.0,0.5,off_peak,0.6,13.10145790530667
2015-01-01 03:15:00,p50,rule_based,87.34305270204447,87.34305270204447,0.0,0.0,450.0,0.9,off_peak,0.6,13.10145790530667
2015-01-01 03:15:00,p50,optimized,87.34305270204447,87.34305270204447,0.0,0.0,250.0,0.5,off_peak,0.6,13.10145790530667
2015-01-01 03:15:00,p90,no_storage,112.0294303371334,112.0294303371334,0.0,0.0,250.0,0.5,off_peak,0.6,16.80441455057001
2015-01-01 03:15:00,p90,rule_based,112.0294303371334,112.0294303371334,0.0,0.0,450.0,0.9,off_peak,0.6,16.80441455057001
2015-01-01 03:15:00,p90,optimized,112.0294303371334,112.0294303371334,0.0,0.0,250.0,0.5,off_peak,0.6,16.80441455057001
2015-01-01 03:30:00,p10,no_storage,83.29796532786135,83.29796532786135,0.0,0.0,250.0,0.5,off_peak,0.6,12.494694799179202
2015-01-01 03:30:00,p10,rule_based,83.29796532786135,83.29796532786135,0.0,0.0,450.0,0.9,off_peak,0.6,12.494694799179202
2015-01-01 03:30:00,p10,optimized,83.29796532786135,122.21508775965205,38.9171224317907,0.0,306.558528777046,0.613117057554092,off_peak,0.6,18.332263163947808
2015-01-01 03:30:00,p50,no_storage,87.49077325391131,87.49077325391131,0.0,0.0,250.0,0.5,off_peak,0.6,13.123615988086696
2015-01-01 03:30:00,p50,rule_based,87.49077325391131,87.49077325391131,0.0,0.0,450.0,0.9,off_peak,0.6,13.123615988086696
2015-01-01 03:30:00,p50,optimized,87.49077325391131,87.49077325391131,0.0,0.0,250.0,0.5,off_peak,0.6,13.123615988086696
2015-01-01 03:30:00,p90,no_storage,112.23781563777942,112.23781563777942,0.0,0.0,250.0,0.5,off_peak,0.6,16.83567234566691
2015-01-01 03:30:00,p90,rule_based,112.23781563777942,112.23781563777942,0.0,0.0,450.0,0.9,off_peak,0.6,16.83567234566691
2015-01-01 03:30:00,p90,optimized,112.23781563777942,112.23781563777942,0.0,0.0,250.0,0.5,off_peak,0.6,16.83567234566691
2015-01-01 03:45:00,p10,no_storage,69.8852371906265,69.8852371906265,0.0,0.0,250.0,0.5,off_peak,0.6,10.482785578593974
2015-01-01 03:45:00,p10,rule_based,69.8852371906265,69.8852371906265,0.0,0.0,450.0,0.9,off_peak,0.6,10.482785578593974
2015-01-01 03:45:00,p10,optimized,69.8852371906265,69.88523719064061,1.4109616706054775e-11,0.0,306.55852877704933,0.6131170575540986,off_peak,0.6,10.482785578596092
2015-01-01 03:45:00,p50,no_storage,93.28714120724226,93.28714120724226,0.0,0.0,250.0,0.5,off_peak,0.6,13.993071181086338
2015-01-01 03:45:00,p50,rule_based,93.28714120724226,93.28714120724226,0.0,0.0,450.0,0.9,off_peak,0.6,13.993071181086338
2015-01-01 03:45:00,p50,optimized,93.28714120724226,93.28714120724226,0.0,0.0,250.0,0.5,off_peak,0.6,13.993071181086338
2015-01-01 03:45:00,p90,no_storage,111.1360521041978,111.1360521041978,0.0,0.0,250.0,0.5,off_peak,0.6,16.67040781562967
2015-01-01 03:45:00,p90,rule_based,111.1360521041978,111.1360521041978,0.0,0.0,450.0,0.9,off_peak,0.6,16.67040781562967
2015-01-01 03:45:00,p90,optimized,111.1360521041978,111.1360521041978,0.0,0.0,250.0,0.5,off_peak,0.6,16.67040781562967
2015-01-01 04:00:00,p10,no_storage,74.99744808311704,74.99744808311704,0.0,0.0,250.0,0.5,off_peak,0.6,11.249617212467555
2015-01-01 04:00:00,p10,rule_based,74.99744808311704,74.99744808311704,0.0,0.0,450.0,0.9,off_peak,0.6,11.249617212467555
2015-01-01 04:00:00,p10,optimized,74.99744808311704,122.21508775965205,47.217639676535015,0.0,317.75717531067335,0.6355143506213466,off_peak,0.6,18.332263163947808
2015-01-01 04:00:00,p50,no_storage,92.1423811375338,92.1423811375338,0.0,0.0,250.0,0.5,off_peak,0.6,13.82135717063007
2015-01-01 04:00:00,p50,rule_based,92.1423811375338,92.1423811375338,0.0,0.0,450.0,0.9,off_peak,0.6,13.82135717063007
2015-01-01 04:00:00,p50,optimized,92.1423811375338,92.1423811375338,0.0,0.0,250.0,0.5,off_peak,0.6,13.82135717063007
2015-01-01 04:00:00,p90,no_storage,113.34102645376171,113.34102645376171,0.0,0.0,250.0,0.5,off_peak,0.6,17.001153968064255
2015-01-01 04:00:00,p90,rule_based,113.34102645376171,113.34102645376171,0.0,0.0,450.0,0.9,off_peak,0.6,17.001153968064255
2015-01-01 04:00:00,p90,optimized,113.34102645376171,113.34102645376171,0.0,0.0,250.0,0.5,off_peak,0.6,17.001153968064255
2015-01-01 04:15:00,p10,no_storage,74.97102331253865,74.97102331253865,0.0,0.0,250.0,0.5,off_peak,0.6,11.245653496880797
2015-01-01 04:15:00,p10,rule_based,74.97102331253865,74.97102331253865,0.0,0.0,450.0,0.9,off_peak,0.6,11.245653496880797
2015-01-01 04:15:00,p10,optimized,74.97102331253865,122.21508775965205,47.2440644471134,0.0,328.962089028923,0.657924178057846,off_peak,0.6,18.332263163947808
2015-01-01 04:15:00,p50,no_storage,84.36825077578725,84.36825077578725,0.0,0.0,250.0,0.5,off_peak,0.6,12.655237616368087
2015-01-01 04:15:00,p50,rule_based,84.36825077578725,84.36825077578725,0.0,0.0,450.0,0.9,off_peak,0.6,12.655237616368087
2015-01-01 04:15:00,p50,optimized,84.36825077578725,184.36825077578726,100.0,0.0,273.71708245126285,0.5474341649025257,off_peak,0.6,27.655237616368087
2015-01-01 04:15:00,p90,no_storage,115.53965077773256,115.53965077773256,0.0,0.0,250.0,0.5,off_peak,0.6,17.330947616659884
2015-01-01 04:15:00,p90,rule_based,115.53965077773256,115.53965077773256,0.0,0.0,450.0,0.9,off_peak,0.6,17.330947616659884
2015-01-01 04:15:00,p90,optimized,115.53965077773256,115.53965077773256,0.0,0.0,250.0,0.5,off_peak,0.6,17.330947616659884
2015-01-01 04:30:00,p10,no_storage,76.83736353955659,76.83736353955659,0.0,0.0,250.0,0.5,off_peak,0.6,11.525604530933489
2015-01-01 04:30:00,p10,rule_based,76.83736353955659,76.83736353955659,0.0,0.0,450.0,0.9,off_peak,0.6,11.525604530933489
2015-01-01 04:30:00,p10,optimized,76.83736353955659,122.21508775965205,45.37772422009546,0.0,339.72436129670973,0.6794487225934195,off_peak,0.6,18.332263163947808
2015-01-01 04:30:00,p50,no_storage,94.52846686558932,94.52846686558932,0.0,0.0,250.0,0.5,off_peak,0.6,14.179270029838397
2015-01-01 04:30:00,p50,rule_based,94.52846686558932,94.52846686558932,0.0,0.0,450.0,0.9,off_peak,0.6,14.179270029838397
2015-01-01 04:30:00,p50,optimized,94.52846686558932,94.52846686558932,0.0,0.0,273.71708245126285,0.5474341649025257,off_peak,0.6,14.179270029838397
2015-01-01 04:30:00,p90,no_storage,117.2323601214582,117.2323601214582,0.0,0.0,250.0,0.5,off_peak,0.6,17.584854018218728
2015-01-01 04:30:00,p90,rule_based,117.2323601214582,117.2323601214582,0.0,0.0,450.0,0.9,off_peak,0.6,17.584854018218728
2015-01-01 04:30:00,p90,optimized,117.2323601214582,132.82562597670233,15.593265855244137,0.0,253.69826771973288,0.5073965354394657,off_peak,0.6,19.92384389650535
2015-01-01 04:45:00,p10,no_storage,69.8015493526081,69.8015493526081,0.0,0.0,250.0,0.5,off_peak,0.6,10.470232402891215
2015-01-01 04:45:00,p10,rule_based,69.8015493526081,69.8015493526081,0.0,0.0,450.0,0.9,off_peak,0.6,10.470232402891215
2015-01-01 04:45:00,p10,optimized,69.8015493526081,122.21508775965205,52.413538407043944,0.0,352.15532341633264,0.7043106468326653,off_peak,0.6,18.332263163947808
2015-01-01 04:45:00,p50,no_storage,82.9361717319104,82.9361717319104,0.0,0.0,250.0,0.5,off_peak,0.6,12.44042575978656
2015-01-01 04:45:00,p50,rule_based,82.9361717319104,82.9361717319104,0.0,0.0,450.0,0.9,off_peak,0.6,12.44042575978656
2015-01-01 04:45:00,p50,optimized,82.9361717319104,182.9361717319104,100.0,0.0,297.4341649025257,0.5948683298050514,off_peak,0.6,27.44042575978656
2015-01-01 04:45:00,p90,no_storage,118.94565903760952,118.94565903760952,0.0,0.0,250.0,0.5,off_peak,0.6,17.841848855641427
2015-01-01 04:45:00,p90,rule_based,118.94565903760952,118.94565903760952,0.0,0.0,450.0,0.9,off_peak,0.6,17.841848855641427
2015-01-01 04:45:00,p90,optimized,118.94565903760952,218.94565903760952,100.0,0.0,277.41535017099574,0.5548307003419914,off_peak,0.6,32.84184885564142
2015-01-01 05:00:00,p10,no_storage,66.10598775332006,66.10598775332006,0.0,0.0,250.0,0.5,off_peak,0.6,9.91589816299801
2015-01-01 05:00:00,p10,rule_based,66.10598775332006,66.10598775332006,0.0,0.0,450.0,0.9,off_peak,0.6,9.91589816299801
2015-01-01 05:00:00,p10,optimized,66.10598775332006,122.21508775965205,56.109100006331985,0.0,365.4627649274959,0.7309255298549918,off_peak,0.6,18.332263163947808
2015-01-01 05:00:00,p50,no_storage,92.6145396138109,92.6145396138109,0.0,0.0,250.0,0.5,off_peak,0.6,13.892180942071635
2015-01-01 05:00:00,p50,rule_based,92.6145396138109,92.6145396138109,0.0,0.0,450.0,0.9,off_peak,0.6,13.892180942071635
2015-01-01 05:00:00,p50,optimized,92.6145396138109,135.88858232537842,43.27404271156751,0.0,307.6975052924229,0.6153950105848458,off_peak,0.6,20.383287348806764
2015-01-01 05:00:00,p90,no_storage,116.0875220609566,116.0875220609566,0.0,0.0,250.0,0.5,off_peak,0.6,17.413128309143488
2015-01-01 05:00:00,p90,rule_based,116.0875220609566,116.0875220609566,0.0,0.0,450.0,0.9,off_peak,0.6,17.413128309143488
2015-01-01 05:00:00,p90,optimized,116.0875220609566,216.0875220609566,100.0,0.0,301.1324326222586,0.6022648652445172,off_peak,0.6,32.41312830914349
2015-01-01 05:15:00,p10,no_storage,56.17661177084184,56.17661177084184,0.0,0.0,250.0,0.5,off_peak,0.6,8.426491765626276
2015-01-01 05:15:00,p10,rule_based,56.17661177084184,56.17661177084184,0.0,0.0,450.0,0.9,off_peak,0.6,8.426491765626276
2015-01-01 05:15:00,p10,optimized,56.17661177084184,56.17661177084184,0.0,0.0,365.4627649274959,0.7309255298549918,off_peak,0.6,8.426491765626276
2015-01-01 05:15:00,p50,no_storage,57.51624741822108,57.51624741822108,0.0,0.0,250.0,0.5,off_peak,0.6,8.627437112733162
2015-01-01 05:15:00,p50,rule_based,57.51624741822108,57.51624741822108,0.0,0.0,450.0,0.9,off_peak,0.6,8.627437112733162
2015-01-01 05:15:00,p50,optimized,57.51624741822108,57.51624741822108,0.0,0.0,307.6975052924229,0.6153950105848458,off_peak,0.6,8.627437112733162
2015-01-01 05:15:00,p90,no_storage,117.40359527520812,117.40359527520812,0.0,0.0,250.0,0.5,off_peak,0.6,17.610539291281217
2015-01-01 05:15:00,p90,rule_based,117.40359527520812,117.40359527520812,0.0,0.0,450.0,0.9,off_peak,0.6,17.610539291281217
2015-01-01 05:15:00,p90,optimized,117.40359527520812,217.40359527520854,100.00000000000044,0.0,324.84951507352156,0.6496990301470431,off_peak,0.6,32.61053929128128
